Date,Store,Name,Store_type,Store_Type_ind,Store_status,Addr1,Addr2,City,Region,State,Zipcode
20140602,2573,"Hy-Vee Food Store / Muscatine","Liquor  Store",F,A,"2400 2nd Ave",,Muscatine,,IA,527610000
20140602,2575,"Hy-vee Food Store #1 / Waterloo","Liquor  Store",F,A,"2834 Ansborough Ave",,Waterloo,,IA,507020000
20140602,2576,"Hy-vee Wine and Spirits / Storm Lake","Liquor  Store",F,A,"1250 N Lake St",,"Storm Lake",,IA,505880000
20140602,2578,"Hy-vee / Charles City","Liquor  Store",F,A,"901 Kelly St",,"Charles City",,IA,506160000
20140602,2579,"Hy-vee Food Store / Grinnell","Liquor  Store",F,A,"320 West Street South",,Grinnell,,IA,501120000
20140602,2581,"Hy-vee Food Store / Denison","Liquor  Store",F,I,"1426 Broadway",,Denison,,IA,514420000
20140602,2582,"Hy-vee #2 Food Store / Mason City","Liquor  Store",F,A,"551 S Illinois Ave",,"Mason City",,IA,504010000
20140602,2583,"Hy-vee Food Store / Washington","Liquor  Store",F,A,"528 S Hwy 1",,Washington,,IA,523530000
20140602,2584,"Hy-vee Food Store / Fort Madison","Liquor  Store",F,A,"2606 Avenue L",,"Fort Madison",,IA,526270000
20140602,2585,"Hy-vee Wine and Spirits / Algona","Liquor  Store",F,A,"1516 Highway 169 North",,Algona,,IA,505110000
20140602,2586,"Hy-Vee Food Store / Pella","Liquor  Store",F,I,"118 Se 9th St",,Pella,,IA,502190000
20140602,2587,"Hy-vee Food Store / Johnston","Liquor  Store",F,A,"5750 Merle Hay Road",,Johnston,,IA,501310000
20140602,2588,"Hy-Vee Food and Drug #6 / Cedar Rapi","Liquor  Store",F,A,"4035 Mt. Vernon Road S.e.",,"Cedar Rapids",,IA,524030000
20140602,2589,"Hy-vee #2 / Newton","Liquor  Store",F,I,"1302 First Avenue West",,Newton,,IA,502080000
20140602,2590,"Hy-vee Food Store #5 / Cedar Rapids","Liquor  Store",F,A,"3235 Oakland Road Ne",,"Cedar Rapids",,IA,524020000
20140602,2591,"Hy-Vee Wine and Spirits / Atlantic","Liquor  Store",F,A,"1602 E. 7th St.",,Atlantic,,IA,500220000
20140602,2592,"Hy-vee Drugstore / Marshalltown","Liquor  Store",F,A,"1706 South Center",,Marshalltown,,IA,501580000
20140602,2593,"Hy-vee Food Store / Carroll","Liquor  Store",F,A,"905 Us Highway 30 West",,Carroll,,IA,514010000
20140602,2594,"Hy-vee Food Store / Sioux City","Liquor  Store",F,A,"4500 Sergeant Road",,"Sioux City",,IA,511060000
20140602,2595,"Hy-Vee Wine and Spirits / Denison","Liquor  Store",F,A,"1620  4th Ave South",,Denison,,IA,514420000
20140602,2596,"Hy-vee / Regal Liquors and Video","Liquor  Store",F,A,"2453 North Court",,Ottumwa,,IA,525010000
20140602,2597,"Hy-vee Food Store / Cherokee","Liquor  Store",F,A,"1300 N. Second",,Cherokee,,IA,510120000
20140602,2599,"Hy-vee Wine and Spirits / Coralville","Liquor  Store",F,A,"Lantern Park Plaza",,Coralville,,IA,522410000
20140602,2600,"Hy-vee Food Store / Oskaloosa","Liquor  Store",F,A,"110  So  D  St",,Oskaloosa,,IA,525770000
20140602,2601,"Hy-vee Food Store / Fairfield","Liquor  Store",F,A,"1300 West Burlington Ave",,Fairfield,,IA,525560000
20140602,2602,"Hy-vee Food Store / Webster City","Liquor  Store",F,A,"823  2nd St",,"Webster City",,IA,505950000
20140602,2603,"Hy-vee Wine and Spirits / Bettendorf","Liquor  Store",F,A,"2890 Devils Glen Road",,Bettendorf,,IA,527220000
20140602,2604,"Hy-vee Wine and Spirits / Lemars","Liquor  Store",F,A,"1201 12th Ave Sw",,Lemars,,IA,510310000
20140602,2605,"Hy-vee Drugstore #5 / Cedar Rapids","Liquor  Store",F,A,"2001 Blairs Ferry Road Ne",,"Cedar Rapids",,IA,524020000
20140602,2606,"Hy-vee Wine and Spirits / Humboldt","Liquor  Store",F,A,"1011  13th St North",,Humboldt,,IA,505480000
20140602,2607,"Hy-vee Wine and Spirits / Shenandoah","Liquor  Store",F,A,"520 So Fremont",,Shenandoah,,IA,516010000
20140602,2608,"Hy-vee Drugstore #1 / Wdm","Liquor  Store",F,I,"125  35th St",,"West Des Moines",,IA,502650000
20140602,2609,"Hy-Vee Drugstore #2 / Ames","Liquor  Store",F,A,"500 Main St",,Ames,,IA,500100000
20140602,2610,"Hy-Vee Wine and Spirits / Mason City","Liquor  Store",F,I,"630 South Monroe",,"Mason City",,IA,504010000
20140602,2611,"Hy-vee Drugstore / Ottumwa","Liquor  Store",F,A,"1140 North Jefferson St",,Ottumwa,,IA,525010000
20140602,2612,"Hy-vee Store / Perry","Liquor  Store",F,A,"1215  141 St",,Perry,,IA,502200000
20140602,2613,"Hy-vee Food Store #1 / Council Bluff","Liquor  Store",F,A,"2323 W Broadway",,"Council Bluffs",,IA,515010000
20140602,2614,"Hy-vee #3 Food and Drugstore","Liquor  Store",F,A,"1823 E Kimberly Rd",,Davenport,,IA,528070000
20140602,2615,"Hy-Vee Drugstore / Fairfield","Liquor  Store",F,I,"507 West Burlington Avenue",,Fairfield,,IA,525560000
20140602,2616,"Hy-vee Food and Drug / Clinton","Liquor  Store",F,A,"901 South 4th St",,Clinton,,IA,527320000
20140602,2617,"Hy-Vee Wine and Spirits / WDM","Liquor  Store",F,I,"1925 Grand Ave",,"West Des Moines",,IA,502650000
20140602,2618,"Hy-vee Drugstore #6 / Cedar Rapids","Liquor  Store",F,A,"505 Boyson Rd Ne",,"Cedar Rapids",,IA,524020000
20140602,2619,"Hy-vee Wine and Spirits / WDM","Liquor  Store",F,A,"1725  74th St",,"West Des Moines",,IA,502660000
20140602,2620,"Hy-vee / Windsor Heights","Liquor  Store",F,A,"7101 University Ave",,"Windsor Heights",,IA,503110000
20140602,2621,"Hy-vee Food Store #3 / Sioux City","Liquor  Store",F,A,"3301 Gordon Dr",,"Sioux City",,IA,511050000
20140602,2622,"Hy-Vee Food Store / Iowa City","Liquor  Store",F,A,"1201 N Dodge",,"Iowa City",,IA,522400000
20140602,2623,"Hy-vee Food Store #4 / Sioux City","Liquor  Store",F,A,"2827 Hamilton Blvd",,"Sioux City",,IA,511040000
20140602,2624,"Hy-vee #2 / Dubuque","Liquor  Store",F,A,"2395 Nw Arterial Rd",,Dubuque,,IA,520020000
20140602,2625,"Hy-Vee Wine and Spirits #2","Liquor  Store",F,A,"3301 W Kimberly Rd",,Davenport,,IA,528040000
20140602,2626,"Hy-Vee Drugstore / University / DSM","Liquor  Store",F,A,"4100 University Ave",,"Des Moines",,IA,503110000
